age,sex,is_camp_user,night_call_dura_rate,night_call_cnt_rate,called_cnt_rate,contact_ratio,once_numbers,once_numbers_rate,top5_call_dura_rate,top5_call_cnt_rate,top5_opp_belo_cnt,top10_call_dura_rate,top10_call_cnt_rate,top10_opp_belo_cnt,label
54,2,1,0.4223,0.3476,41.8308,49,44,44.898,33.9042,41.5991,1,49.581,49.9421,1,0
17,2,0,36.4706,40,60,0,0,0,100,100,3,100,100,3,0
26,2,0,25.6818,7.6923,49.5726,5,8,42.1053,72.0751,46.1538,2,87.8063,64.1026,2,0
61,1,0,2.024,4.5977,34.4828,4,4,50,94.6827,90.8046,2,99.7427,98.8506,2,0
44,2,0,0.2885,0.5464,18.5792,7,15,62.5,80.8605,76.5027,1,91.7409,87.9781,1,0
69,1,0,3.2516,6.2099,34.6895,24,15,31.9149,51.8153,35.9743,1,71.4232,55.2463,1,0
44,2,0,8.4821,12.5,87.5,1,1,100,91.9643,87.5,4,100,100,5,0
24,2,0,0.3753,3.0928,40.2062,5,3,37.5,96.5117,79.3814,1,99.3646,89.6907,1,0
69,1,0,1.9863,12.9032,67.7419,1,1,33.3333,100,100,1,100,100,3,0
43,1,0,0.9304,0.6623,68.8742,10,7,43.75,55.5711,41.0596,1,74.3429,62.2517,1,0
33,1,1,1.5687,1.0638,30.8511,3,14,70,91.5038,63.8298,2,95.701,71.2766,2,0
31,2,0,5.0079,9.1743,70.6422,4,3,42.8571,79.4149,75.2294,1,92.4618,85.3211,1,0
29,1,0,1.2952,2.2581,41.6129,15,11,35.4839,77.2279,67.0968,2,86.6805,77.7419,3,0
0,1,0,3.7736,6.25,100,0,0,0,86.7925,37.5,2,94.6299,68.75,2,0
44,2,0,0.1569,1.4493,47.8261,3,13,72.2222,66.0326,60.8696,1,84.6048,73.913,1,0
30,1,0,3.8961,7.4074,48.1481,1,6,60,67.5325,40.7407,1,89.9646,66.6667,1,0
51,1,0,0.6898,4.8387,62.9032,4,5,50,75.5912,56.4516,2,97.1565,91.9355,3,0
56,2,0,0.9226,5.5556,38.8889,4,3,42.8571,85.6304,66.6667,1,98.8258,94.4444,1,0
50,1,0,2.2222,3.7037,77.7778,2,6,100,69.4444,33.3333,2,85.4167,59.2593,2,0
17,2,1,50.5302,17.284,75.3086,4,5,62.5,77.5092,61.7284,2,91.5166,83.9506,2,0
32,1,0,2.931,10.5263,15.7895,3,11,78.5714,95.6849,73.6842,2,98.9212,89.4737,2,0
35,1,0,1.8035,3.5088,61.4035,1,9,69.2308,63.1236,21.0526,3,75.9401,29.8246,3,0
35,1,0,10.4046,10.3825,45.3552,14,12,42.8571,46.8502,49.1803,1,65.0492,63.9344,1,0
53,1,0,2.8645,1.6393,34.4262,2,9,60,67.503,63.9344,1,88.6804,78.6885,2,0
67,1,0,1.3559,4.4643,36.6071,9,6,35.2941,65.9959,55.3571,2,90.0247,87.5,2,0
62,1,0,2.6629,0.5747,57.4713,8,9,47.3684,72.6652,60.3448,1,89.3862,83.3333,1,0
56,1,0,0.1849,0.6536,57.5163,10,7,38.8889,69.3426,41.8301,2,86.7899,72.549,2,0
26,1,0,18.0103,10.4167,68.75,3,8,80,94.9625,50,2,97.5402,62.5,3,0
55,1,0,0.8346,0.625,50.625,4,3,33.3333,98.1823,80.625,1,99.9539,84.375,1,0
50,1,0,2.4056,5.6604,45.283,5,12,70.5882,52.8928,35.8491,3,77.3752,54.717,3,0
30,2,0,5.498,15.3846,46.1538,1,5,83.3333,96.2596,61.5385,3,100,100,3,0
70,1,0,1.5402,3.3019,85.8491,3,2,40,97.5623,89.6226,2,99.4513,93.3962,2,0
27,1,0,0.0672,0.7752,52.7132,8,4,44.4444,94.4375,87.9845,2,97.3987,91.0853,3,0
53,2,0,4.0067,2.0833,35.4167,2,5,71.4286,94.7324,87.5,2,99.5797,97.9167,2,0
66,1,0,0.6838,0.8197,46.4481,7,8,50,93.6736,92.3497,1,98.2394,96.4481,1,0
36,2,0,0.0481,0.5076,39.5939,7,9,60,79.2615,79.6954,1,90.8443,86.2944,1,0
29,2,1,59.9703,8.1481,67.4074,5,7,53.8462,95.2836,80,1,98.3592,90.3704,1,0
0,1,0,1.2433,6.25,81.25,0,3,100,91.6519,43.75,2,98.3422,87.5,2,0
28,1,0,14.4628,11.1111,66.6667,0,1,50,96.281,77.7778,3,100,100,4,0
35,1,0,21.6922,11.1111,86.1111,0,3,75,51.1251,33.3333,1,78.2178,58.3333,1,0
17,1,0,52.8205,40,60,1,2,100,100,100,3,100,100,3,0
24,2,0,6.3807,3.75,47.5,2,10,58.8235,91.9444,61.25,3,96.69,80,3,0
22,2,0,0.5138,2.7027,89.1892,1,2,66.6667,97.3549,75.6757,2,99.4101,89.1892,4,0
33,2,0,0.2103,0.641,41.0256,4,4,36.3636,96.2373,84.6154,1,98.6309,92.9487,2,0
18,2,1,79.0099,23.5294,47.0588,1,0,0,98.4158,88.2353,3,100,100,5,0
22,1,0,1.5984,4.5455,40.9091,1,6,66.6667,89.4605,59.0909,3,97.2527,81.8182,3,0
35,1,0,2.1107,1.9608,68.6275,2,5,62.5,75.8264,76.4706,2,93.9865,88.2353,3,0
50,2,0,9.5139,2.9304,52.381,12,13,59.0909,91.178,82.4176,1,96.6903,91.5751,1,0
45,1,1,0.0941,0.7092,43.9716,6,4,36.3636,90.903,80.8511,1,98.4547,93.617,2,0
46,2,0,0.9845,5.5556,44.4444,9,1,10,91.2096,80.5556,2,97.3177,91.6667,2,0
57,2,0,0.6676,1.0204,43.8776,9,1,11.1111,66.3004,59.1837,2,90.3338,84.6939,3,0
50,1,1,4.9327,1.6393,54.0984,6,4,50,84.6323,63.9344,2,97.1647,91.8033,2,0
45,2,0,0.0438,1.3793,48.9655,7,13,76.4706,97.9145,60,2,98.8537,74.4828,2,0
25,1,0,4.3426,9.0909,100,2,0,0,99.1556,90.9091,2,100,100,6,0
29,1,0,3.6735,20,40,0,1,50,100,100,3,100,100,4,0
51,1,0,0.7407,2,40,16,29,56.8627,40.7407,40,1,59.4011,49,2,0
46,2,0,1.0968,6.4516,61.2903,1,4,80,94.9319,77.4194,1,99.7352,96.7742,1,0
52,1,1,1.1886,2.8986,31.8841,5,14,63.6364,60.7624,53.6232,1,85.7516,63.7681,1,0
25,1,0,2.394,12,64,3,2,40,97.3541,80,1,100,100,3,0
51,2,0,8.159,8.1081,31.0811,4,3,30,81.6741,67.5676,2,96.1319,91.8919,3,0
51,1,0,0.1957,1.2195,73.1707,5,6,60,73.8055,56.0976,1,92.7752,79.2683,2,0
22,2,0,0.5049,1.1236,43.8202,9,8,47.0588,53.2247,49.4382,1,79.3436,73.0337,1,0
31,2,0,1.0727,2.0408,27.0408,10,21,58.3333,51.0833,57.6531,1,71.0023,69.3878,1,0
22,2,0,0.6098,3.3333,83.3333,0,5,100,69.1311,33.3333,2,91.3872,63.3333,3,0
23,2,0,9.4692,6.3584,53.1792,12,13,61.9048,91.9317,64.1618,1,96.1566,71.6763,2,0
20,2,0,28.6235,5.5556,5.5556,1,2,50,100,100,1,100,100,1,0
46,1,0,3.9835,8.6207,41.3793,6,7,63.6364,77.5709,72.4138,1,92.4443,84.4828,1,0
21,2,0,15,22.2222,88.8889,0,1,100,87.2222,66.6667,3,100,100,4,0
51,2,0,3.5732,1.2146,14.9798,6,2,28.5714,99.7797,97.166,2,100,100,3,0
51,2,0,13.4185,6.6079,80.6167,10,3,33.3333,86.8773,76.2115,1,95.1051,85.9031,2,0
37,1,0,0,0,0,0,1,100,100,100,4,100,100,9,1
39,1,0,0.2246,0.6977,46.7442,20,16,41.0256,60.5997,57.6744,1,73.0527,66.2791,1,0
36,2,0,0.1651,0.6061,46.6667,3,3,50,99.5447,95.7576,2,100,100,3,0
24,2,0,3.6394,7.1429,54.0816,8,3,27.2727,72.8523,65.3061,2,94.1388,85.7143,3,0
47,2,0,1.3725,2.7211,51.0204,11,9,50,75.489,66.6667,1,92.4457,87.0748,2,0
47,1,1,1.7346,1.1111,56.1111,7,5,35.7143,75.3282,76.6667,1,91.0689,90.5556,1,0
31,1,0,0.9605,4.1667,70.8333,3,3,60,99.5197,95.8333,2,100,100,3,0
64,1,0,0.55,1.1628,45.3488,8,11,50,69.3676,64.5349,1,86.9111,82.5581,1,0
49,2,0,3.3114,1.9048,63.8095,4,4,44.4444,84.9206,92.381,1,100,100,2,0
38,2,1,2.7669,2.7933,63.1285,17,17,43.5897,58.7423,58.1006,1,73.8471,72.905,1,0
59,1,1,0.1317,1.7241,48.2759,10,12,66.6667,50.9019,25.8621,1,82.9625,62.069,3,0
55,1,0,1.8793,3.1746,38.0952,18,9,34.6154,33.1937,34.9206,1,56.7868,55.0265,2,0
38,1,0,1.3611,5.5556,50,0,7,87.5,82.1457,55.5556,2,96.3171,88.8889,3,0
29,2,0,23.895,10.5263,36.8421,0,3,42.8571,79.2818,52.6316,2,98.6188,89.4737,3,0
45,1,0,3.9307,7.0288,50.7987,20,22,57.8947,72.8485,52.7157,1,84.6351,70.607,1,0
59,1,0,0.7544,1.2821,60.2564,7,2,28.5714,77.6275,71.7949,2,97.5026,92.3077,3,0
38,1,0,22.8304,33.3333,55.5556,0,8,100,74.4993,55.5556,3,93.3244,83.3333,4,0
30,2,0,4.1026,5.2632,94.7368,3,1,100,74.188,57.8947,2,95.3846,84.2105,3,0
44,2,0,1.3354,3.6232,70.2899,9,4,33.3333,69.9728,55.0725,1,90.5484,86.9565,2,0
48,1,1,2.2727,12.5,100,0,0,0,93.8636,75,4,100,100,7,0
60,1,0,0,0,80,1,0,0,100,100,1,100,100,1,1
59,1,0,1.5277,0.8264,46.281,4,0,0,97.5252,97.5207,3,100,100,6,0
49,1,0,11.0312,9.375,40.625,3,5,50,84.4125,71.875,2,100,100,4,0
20,1,0,0.377,1.7241,64.6552,10,7,43.75,60.1437,57.7586,1,86.263,78.4483,1,0
64,2,0,0.4993,2.8037,61.6822,6,8,66.6667,89.4174,72.8972,1,95.5672,83.1776,1,0
35,2,0,0.1358,0.5208,56.7708,10,7,36.8421,66.2004,67.1875,2,89.4798,84.8958,2,0
57,2,0,0.855,1.7241,34.4828,6,2,22.2222,82.9206,56.8966,3,97.3467,89.6552,4,0
32,1,1,4.0151,5.2632,65.7895,5,4,66.6667,94.0611,84.2105,2,100,100,4,0
26,1,0,3.6616,7.6923,92.3077,1,1,100,92.298,76.9231,1,100,100,2,0
57,2,0,0.3358,1.3333,70.6667,4,5,71.4286,73.5348,69.3333,1,88.7668,80,2,0
53,1,0,0.1605,0.4202,42.437,18,31,63.2653,38.4521,42.0168,1,58.4899,59.6639,1,0
48,2,0,16.5372,4.8544,17.4757,7,6,42.8571,96.7337,73.7864,3,99.261,82.5243,3,0
29,2,0,6.1372,2.2727,59.0909,9,13,65,55.5562,21.9697,2,78.0576,57.5758,3,0
20,2,0,81.9645,43.9024,34.1463,3,3,42.8571,99.2768,75.6098,2,99.9505,95.122,3,0
64,1,0,0.2839,5.8824,64.7059,2,4,80,69.9871,41.1765,3,99.1484,94.1176,5,0
30,2,0,0.4934,12.5,75,0,2,100,98.5197,75,4,100,100,5,0
26,1,0,7.1148,9.0147,46.7505,19,20,40.8163,68.7879,64.1509,1,79.91,76.1006,2,0
35,1,0,7.0896,8.3333,66.6667,0,4,100,75.5597,50,3,98.3209,91.6667,4,0
27,2,0,0.5602,1.278,62.6198,12,9,40.9091,72.2337,72.524,1,85.8921,87.8594,1,0
59,2,0,0.4551,5,50,3,8,61.5385,84.369,52.5,2,93.5586,80,2,0
51,1,0,24.7922,19.2308,59.6154,2,1,25,92.6593,92.3077,4,100,100,4,0
56,2,0,0.1047,0.4115,57.6132,8,15,62.5,90.18,74.4856,1,94.9973,83.1276,1,0
55,1,0,2.5303,2.6316,59.6491,11,14,51.8519,45.6805,28.0702,1,73.6937,53.5088,1,0
61,1,0,0.4202,2.0408,34.6939,7,10,71.4286,66,57.1429,2,91.0588,79.5918,3,0
27,2,0,0.9467,2.381,88.0952,0,5,100,39.2899,14.2857,2,59.8817,28.5714,3,0
23,1,0,19.4953,20,24,2,5,71.4286,80.8303,72,4,99.5116,96,5,0
30,2,0,0.2723,1.4706,72.0588,4,7,63.6364,83.5473,57.3529,1,94.1787,77.9412,1,0
31,1,0,3.5939,6.3158,36.8421,5,3,33.3333,91.3858,90.5263,1,99.6644,97.8947,2,0
52,1,0,0.215,0.6623,45.0331,13,11,40.7407,59.1332,23.8411,1,80.2348,54.9669,1,0
48,1,0,5.2277,4.6512,44.186,3,9,60,58.9598,44.186,2,82.3498,62.7907,2,0
23,2,0,4.1401,4.0816,75.5102,3,4,57.1429,64.6042,48.9796,3,88.4895,81.6327,3,0
0,3,0,0.8578,2.7397,41.0959,7,10,62.5,84.8611,84.2466,2,95.8252,89.0411,2,0
53,2,0,2.3558,7.8125,36.7188,10,5,25,71.5225,50,2,89.7508,71.0938,2,0
52,1,0,0.8933,1.3889,50,5,2,22.2222,89.909,81.9444,2,99.3218,98.6111,3,0
19,1,0,16.9563,20.9302,62.2093,8,9,50,85.2688,83.7209,1,92.1471,88.3721,1,0
48,2,0,6.8182,6.25,62.5,2,2,66.6667,91.6193,81.25,2,100,100,4,0
40,2,1,0.5048,2.6316,63.1579,2,1,33.3333,99.178,94.7368,2,100,100,4,0
39,1,1,19.5994,8.0495,48.2972,9,21,56.7568,80.0995,68.7307,2,85.6721,73.9938,3,0
27,1,0,0.4343,2.4242,74.5455,9,6,54.5455,80.5118,70.9091,1,93.7777,89.697,2,0
54,1,0,0.569,1.5094,47.1698,11,9,32.1429,64.3687,55.4717,2,83.2119,69.8113,3,0
59,1,0,0.139,0.8065,66.129,6,4,40,77.0153,75.8065,2,93.902,89.5161,5,0
48,1,0,2.1622,2.8169,64.0845,10,11,61.1111,71.4988,65.493,2,83.0221,74.6479,2,0
67,1,0,0.1518,0.9132,42.9224,13,8,32,73.7769,52.968,1,87.6301,76.7123,1,0
34,1,0,3.1186,12.5,37.5,0,0,0,100,100,3,100,100,4,0
60,1,0,8.8257,8.1967,66.3934,5,2,33.3333,91.664,86.8852,1,98.5095,92.623,3,0
54,2,0,1.5036,1.6667,60,4,4,57.1429,75.2286,73.3333,1,97.4888,88.3333,3,0
42,1,0,1.0425,1.7391,83.4783,8,6,54.5455,79.6274,61.7391,1,91.7156,80.8696,1,0
38,2,0,0.4046,1.2048,46.988,7,4,36.3636,87.2314,79.5181,1,99.3173,97.5904,1,1
21,1,0,4.8646,5.1282,20.5128,2,3,37.5,86.8104,79.4872,1,99.2477,97.4359,4,0
15,1,0,8.2804,9.3023,49.6124,9,6,37.5,70.8699,40.3101,3,88.1468,66.6667,3,1
27,1,1,5.8903,7.2758,51.269,16,27,51.9231,62.0763,57.5296,2,77.3722,73.2657,2,0
39,2,0,0.3383,1.8727,54.6816,17,26,54.1667,40.0427,18.3521,1,57.8787,41.9476,2,0
30,2,0,0.0299,0.4878,39.0244,13,15,50,82.5299,59.5122,2,93.722,76.5854,2,0
43,1,1,6.5207,3.876,36.4341,8,1,10,84.6149,70.5426,2,99.7717,98.4496,2,0
49,1,0,100,100,0,0,1,100,100,100,3,100,100,3,0
53,1,1,6.654,3.8462,53.8462,3,2,40,86.7554,69.2308,2,100,100,3,0
19,1,1,4.8654,8.8235,42.6471,3,5,41.6667,80.7146,61.7647,2,90.4748,72.0588,2,0
53,1,0,1.2916,2.1858,26.776,12,9,39.1304,69.7488,54.0984,1,88.1301,80.8743,1,0
29,2,0,13.8245,7.4074,14.8148,1,0,0,100,100,2,100,100,4,0
32,2,0,0.8766,1.9802,43.5644,2,4,66.6667,99.5617,97.0297,3,100,100,5,0
58,1,0,0.2435,1.0309,39.6907,17,17,39.5349,33.7527,24.7423,2,53.842,32.4742,2,0
60,2,0,6.1778,9.375,45.3125,4,6,50,75.5332,35.9375,2,93.1165,75,4,0
49,1,1,1.5372,4.4444,33.3333,8,11,52.381,76.535,40,1,88.9036,57.7778,2,0
24,2,0,0.6907,1.5707,51.8325,8,8,47.0588,84.0679,72.2513,2,97.4097,94.2408,3,0
42,2,1,0.0507,0.5391,49.8652,13,11,40.7407,85.833,68.4636,2,94.8378,80.8625,2,0
43,1,0,0.2659,0.6297,75.6927,35,40,62.5,49.7778,45.5919,1,67.2786,61.461,1,0
44,2,0,0.3383,1.5873,45.2381,11,6,40,71.1416,71.4286,2,89.0698,85.7143,2,0
38,2,0,0.2246,0.7895,56.3158,14,18,52.9412,81.8423,56.3158,1,90.1739,79.7368,1,0
23,1,1,3.6109,5.2632,47.3684,0,3,50,86.5144,68.4211,2,99.3368,94.7368,2,0
68,1,0,5.4398,3.1008,53.4884,9,15,62.5,62.742,55.0388,1,78.1794,68.2171,1,0
39,2,0,2.8495,1.3889,34.7222,4,2,28.5714,94.3681,91.6667,1,100,100,1,0
49,1,0,0.8496,2.3256,88.3721,1,5,100,53.5259,18.6047,2,70.9431,37.2093,2,0
45,1,0,2.2785,5.2632,52.6316,0,2,50,89.3671,63.1579,1,98.481,89.4737,2,0
55,2,0,0.6727,0.8333,41.6667,5,8,40,72.9246,63.3333,2,87.8765,81.6667,2,0
50,2,0,4.2436,1.8868,47.1698,2,6,50,62.3565,50.9434,2,91.1133,81.1321,2,0
50,2,0,2.1115,4.6296,48.1481,4,3,30,85.6855,82.4074,2,97.3451,92.5926,3,0
61,1,0,4.4037,3.4483,89.6552,3,1,50,90.9174,93.1034,2,100,100,3,0
28,1,0,43.7442,70,60,0,2,66.6667,100,100,5,100,100,6,0
37,1,0,51.3158,12.5,81.25,1,1,50,99.453,81.25,2,100,100,3,0
45,1,1,5.3614,16.2162,70.2703,1,5,71.4286,84.1763,37.8378,2,91.5129,62.1622,2,0
45,2,0,1.1386,4,68,3,4,66.6667,91.9307,76,2,100,100,2,0
54,2,0,2.7677,0.8403,52.9412,14,11,44,75.2232,72.8291,2,93.5407,87.6751,2,0
32,1,0,3.7489,4.7297,68.9189,7,0,0,73.224,74.3243,1,89.8081,89.1892,2,0
27,2,0,25.2722,14.9254,70.1493,3,3,50,83.611,76.1194,1,98.4741,89.5522,1,0
41,1,0,0.9281,5.8824,100,1,0,0,77.0302,70.5882,1,100,100,2,0
34,1,0,5.3527,7.5,59.375,6,14,60.8696,58.6722,65.625,1,79.5895,71.875,1,0
0,3,0,15.3457,2.8369,44.6809,6,6,50,90.779,83.6879,1,96.1149,90.7801,1,0
27,1,0,0.2311,1.5625,57.8125,4,5,45.4545,66.4259,50,3,86.8246,73.4375,4,0
28,1,0,0.489,5.7692,100,0,0,0,95.1996,23.0769,2,96.1178,32.6923,2,0
67,1,0,6.7288,27.5,42.5,4,4,57.1429,76.8116,80,1,96.4803,95,3,0
48,1,0,1.2021,1.0309,38.1443,8,14,56,52.7189,54.6392,3,76.5741,67.0103,3,0
35,2,0,1.5251,5.042,55.4622,8,11,52.381,65.6436,41.1765,1,79.3312,51.2605,2,0
56,1,0,0.9122,3.125,53.125,4,3,37.5,92.8087,43.75,2,99.3212,90.625,2,0
31,2,0,9.8457,8.4507,78.8732,3,1,33.3333,93.0345,80.2817,1,97.0904,87.3239,1,0
59,1,0,2.8198,6.9767,66.2791,5,6,54.5455,97.6593,69.7674,2,99.4475,88.3721,4,0
58,1,0,1.0037,0.9009,28.8288,6,4,26.6667,75.3801,77.4775,1,92.9889,89.1892,2,0
40,2,0,25.1129,12.963,59.2593,5,4,40,74.3451,61.1111,3,92.1409,79.6296,3,0
55,1,1,3.4887,3.4783,51.3043,8,4,36.3636,85.5065,83.4783,1,97.4407,95.6522,1,0
43,2,0,5.5152,17.4603,36.5079,7,5,38.4615,86.1697,67.4603,1,96.9818,91.2698,1,0
59,1,0,2.381,2.5641,64.1026,3,3,42.8571,54.4547,41.0256,1,71.659,56.4103,2,0
67,2,0,0.38,1.3605,61.2245,3,4,50,89.2626,85.034,2,98.2697,95.9184,3,0
68,1,0,0.6427,1.7857,67.8571,3,4,57.1429,97.4454,85.7143,1,99.9357,98.2143,3,0
52,1,0,11.9289,5.1282,84.6154,2,1,33.3333,90.165,82.0513,1,99.5558,97.4359,3,0
36,2,0,0.9878,0.2519,53.9043,10,31,63.2653,82.0349,71.5365,1,87.8904,79.3451,2,0
21,2,0,0.7902,4.7619,80.9524,1,4,100,80.5092,42.8571,3,94.7322,71.4286,4,0
37,2,0,6.7674,13.2353,52.9412,3,2,50,95.9023,89.7059,1,99.8344,98.5294,1,0
25,1,0,9.7087,25,87.5,0,1,100,92.233,62.5,2,100,100,5,0
0,3,0,1.2642,2.6316,42.1053,4,1,20,95.6408,86.8421,2,100,100,2,0
25,1,0,5.0727,4.5455,68.1818,2,1,33.3333,98.6781,90.9091,3,100,100,5,0
55,1,1,1.3451,1.9231,73.0769,3,5,62.5,73.3302,65.3846,2,86.1781,76.9231,3,0
20,1,0,18,16.6667,16.6667,1,1,33.3333,100,100,2,100,100,2,0
52,1,0,9.7967,7.6923,38.4615,1,1,33.3333,94.4547,84.6154,1,100,100,4,0
25,2,1,0.1707,0.5495,45.0549,5,4,50,91.6145,89.5604,1,97.8183,94.5055,1,0
29,2,0,0.0781,0.4425,49.5575,10,7,43.75,74.4056,66.8142,1,88.8849,80.9735,3,0
41,2,0,0.2798,1.3889,13.8889,1,54,93.1034,23.4092,8.3333,5,39.7615,16.6667,10,1
40,2,0,4.9959,3.8462,60.5769,9,9,50,54.8725,46.1538,1,72.8618,61.5385,2,0
65,1,0,1.5982,1.7544,28.0702,3,4,40,79.1952,66.6667,3,98.5731,94.7368,3,0
59,1,0,2.1287,2.9412,51.7647,6,5,38.4615,78.8149,81.1765,1,95.9574,93.5294,1,0
57,1,1,0.5727,0.6289,57.8616,13,6,35.2941,53.8416,51.5723,1,81.329,76.1006,1,0
52,1,0,0.1731,3.0303,48.4848,4,3,50,85.1108,66.6667,2,99.5845,96.9697,2,0
53,2,0,7.1718,11.1111,51.8519,2,5,62.5,88.8086,51.8519,2,97.5419,77.7778,2,0
60,1,0,1.1976,1.7544,67.5439,8,5,45.4545,54.7049,64.0351,1,82.0359,84.2105,2,0
34,2,0,3.4518,7.9096,57.6271,3,10,76.9231,92.9034,84.1808,1,96.5028,87.0056,2,0
22,1,0,3.0987,2.2727,68.1818,4,6,66.6667,86.1919,81.8182,2,94.1288,87.5,2,0
19,1,0,21.2121,6.6667,80,1,3,100,100,100,3,100,100,3,0
53,1,0,3.6684,3.3333,70,2,1,50,100,100,2,100,100,2,0
25,2,0,1.9136,2.6316,50,5,10,62.5,83.9664,64.0351,1,92.911,77.193,1,0
23,2,0,1.3727,7.1429,72.8571,3,4,57.1429,88.905,55.7143,1,94.1053,68.5714,2,0
37,1,0,2.9157,3.252,17.6152,33,41,50,22.2458,18.4282,2,36.8334,35.2304,2,0
43,2,0,46.0009,6.1728,28.3951,11,4,25,82.5682,46.9136,1,93.2481,79.0123,3,0
29,1,0,17.3882,21.4286,14.2857,1,0,0,100,100,2,100,100,4,0
24,2,1,3.619,7.6923,69.2308,0,2,66.6667,84.7619,46.1538,3,98.0952,84.6154,4,0
52,2,0,24.0717,4.6875,68.75,4,4,50,97.6728,92.1875,1,99.9906,99.2188,1,0
26,2,0,7.2658,11.8557,35.0515,8,11,50,76.2083,58.2474,2,92.7572,84.5361,2,0
49,2,0,0,0,100,0,0,0,100,100,4,100,100,6,1
45,1,0,1.899,2.4055,55.3265,11,18,51.4286,77.2931,64.6048,2,86.8531,73.8832,2,0
54,1,0,1.6479,0.6024,63.8554,9,1,12.5,77.72,70.4819,1,94.7384,88.5542,1,0
46,2,0,16.7521,1.4085,48.9437,25,14,35,52.89,29.9296,1,65.5395,45.4225,1,0
19,2,1,91.9151,12.5,50,0,0,0,100,100,4,100,100,6,0
29,1,0,3.3492,4.3321,55.9567,9,3,23.0769,88.8963,80.1444,2,97.6603,95.6679,2,0
36,1,0,1.1188,2.381,69.0476,4,1,25,85.5035,64.2857,2,98.0481,92.8571,2,0
45,1,0,0.8897,1.7857,55.3571,6,4,40,82.5845,48.2143,3,93.2162,69.6429,3,0
35,2,0,0.3318,2.7778,33.3333,2,4,57.1429,81.0427,80.5556,4,100,100,5,0
34,1,0,4.7457,4.7619,47.619,1,6,75,92.0235,57.1429,2,100,100,2,0
41,1,0,0.6139,1.6949,77.9661,5,3,50,87.3542,77.9661,2,99.6931,98.3051,3,0
56,2,0,0.0572,0.7519,39.8496,7,9,50,84.5026,57.1429,1,94.0714,80.4511,2,0
28,1,0,8.9888,4.878,73.1707,3,6,75,48.6408,29.2683,3,77.8181,53.6585,4,0
29,2,1,0.3369,0.9479,48.8152,5,1,12.5,93.9032,92.4171,2,99.2794,97.1564,4,0
23,1,0,23.5385,23.5294,52.9412,2,3,60,72.7692,58.8235,2,100,100,4,0
40,1,0,2.278,1.7857,78.5714,7,7,77.7778,71.857,35.7143,2,84.7751,58.9286,4,0
45,1,0,1.0435,2.8571,65.7143,4,3,42.8571,87.4415,65.7143,2,98.4167,91.4286,2,0
25,1,1,5.2157,8.9552,92.5373,3,3,75,81.7128,77.6119,1,91.0496,85.0746,3,0
46,2,1,0.2847,3.5714,57.1429,3,0,0,97.926,89.2857,3,100,100,5,0
49,2,1,5.4549,4.4444,53.3333,6,7,50,73.674,65.5556,1,90.3622,84.4444,1,0
28,1,0,1.4849,5,65,1,3,60,94.1462,50,3,98.6294,80,5,0
58,1,0,2.3728,1.2987,62.3377,5,5,45.4545,76.6389,64.9351,1,91.0225,88.3117,1,0
17,1,0,1.5297,2.9703,41.5842,5,20,71.4286,78.2197,47.5248,1,84.63,65.3465,1,0
56,2,0,0.1904,1.6129,32.2581,3,2,40,96.415,93.5484,2,100,100,3,0
31,1,0,0.1571,2.5641,53.8462,2,5,45.4545,77.5182,41.0256,3,91.4392,71.7949,3,0
48,2,1,0.5205,0.5348,40.82,17,46,58.9744,61.2398,58.6453,1,73.7833,64.7059,1,0
0,1,0,8.1159,22.2222,83.3333,0,3,100,75.0725,38.8889,2,89.5652,66.6667,4,0
65,2,0,0.6372,0.9259,40.7407,3,1,14.2857,86.3773,82.4074,2,96.6334,91.6667,2,0
28,1,0,13.5237,32.7273,50.9091,0,9,69.2308,84.1965,61.8182,1,97.4325,89.0909,1,0
36,1,0,0.3352,1.2048,87.9518,2,0,0,83.5382,65.0602,2,90.5773,77.1084,3,0
25,1,0,2.0351,6.6667,48.3333,3,1,33.3333,99.7426,96.6667,2,100,100,4,0
19,2,1,0.3314,6.6667,60,2,0,0,99.7001,80,3,100,100,4,0
46,2,1,0.228,7.6923,61.5385,1,2,66.6667,96.0638,61.5385,1,100,100,3,0
44,1,1,7.2869,7.6923,30.7692,1,4,50,89.525,84.6154,1,100,100,2,0
39,2,1,0.1377,1.1494,55.1724,7,3,37.5,91.3598,81.6092,1,99.9203,98.8506,1,0
35,2,0,1.5267,4.3478,60.8696,1,2,50,75.827,65.2174,1,94.7837,86.9565,3,0
48,1,1,1.6105,2.7027,64.3243,13,18,60,44.7176,31.8919,1,62.4104,41.0811,2,0
46,1,0,2.726,4.1899,70.9497,6,1,11.1111,86.6542,90.7821,1,98.7645,98.324,2,0
19,2,0,28.2884,3.3333,50,0,9,75,71.6291,46.6667,3,88.8828,73.3333,4,0
35,1,0,5.3131,8.3333,41.6667,1,1,25,96.8691,79.1667,1,100,100,4,0
47,1,0,13.3693,3.0435,46.9565,13,20,47.619,52.4634,52.1739,1,66.6373,63.913,1,0
32,2,0,43.1818,33.3333,33.3333,0,2,100,100,100,1,100,100,2,0
26,1,0,8.2348,8.7719,49.1228,2,5,50,84.4172,66.6667,2,96.8328,89.4737,2,0
27,1,0,5.7216,7.8431,58.8235,7,7,50,68.9175,37.2549,2,85.7216,60.7843,2,0
40,2,0,1.0635,2.3529,71.7647,4,3,37.5,82.6587,67.0588,2,92.9846,85.8824,2,0
